customer_unique_id,recency,frequency,monetary_value,mean_review_score,mean_payment_installments,client_status,dbscan_label
73e9c626827cd8c4bb38b55ab31d816e,49,1,1562.57,3.0,1.0,VIP_atypique,-1
9d0ace373bd69cc599d745b9d1a323c7,139,1,1556.7,5.0,10.0,Atypique,-1
301fdbdb88825096a683fcfacac44718,46,1,1556.67,5.0,6.0,VIP_atypique,-1
71c99dc35fee93881af2d5a1edb24442,185,1,1555.23,5.0,8.0,Atypique,-1
b3fc51a2057e04657dbe29f48f3ecaaa,150,1,1550.68,4.0,3.0,Atypique,-1
4dba78a69f5fb2d5ba4bdf9696e1eb8f,114,1,1549.41,1.0,10.0,VIP_atypique,-1
0f5ac8d5c31de21d2f25e24be15bbffb,276,2,1544.8200000000002,5.0,5.5,Atypique,-1
3ec83b54e0afb70def9480cd6b9097f7,184,2,1544.7599999999998,3.5,1.0,Atypique,-1
81446cd6d7ceaddfc66d7ab9ec60aa55,140,1,1544.62,4.0,10.0,Atypique,-1
34cd0f2f38a66796cfbc8a33ece7448c,16,1,1543.25,1.0,12.0,VIP_atypique,-1
b64460d7d925960dcf9beefe03131679,313,1,1534.98,3.0,1.0,Atypique,-1
608b221bbdb07cb279018c0dd04cc730,122,1,1533.62,5.0,1.0,Atypique,-1
85333adc71614d177d3ac54662b036b2,257,1,1530.5,3.0,10.0,Atypique,-1
231d36f5c4b238c26f449ffd98c79180,114,2,1529.2600000000002,5.0,2.5,VIP_atypique,-1
b5585a338bb22b66f02541df26cbb9aa,87,1,1528.03,4.0,8.0,VIP_atypique,-1
6d73eb39c724d3cd0d45e9e1b6b963a9,87,1,1528.03,5.0,10.0,VIP_atypique,-1
caadc9a4b4dfe30f56f399821b71c6c3,301,1,1526.26,4.0,2.0,Atypique,-1
b60a410d454528f9b70cd6fb479fba68,165,1,1525.78,1.0,10.0,Atypique,-1
f78a6b62ac5dc9638a4fa0fd5d7b94e1,169,1,1522.99,5.0,3.0,Atypique,-1
64ee3e71d9a27034db0c6a48c29d35d5,11,1,1521.75,1.0,10.0,VIP_atypique,-1
6d887fdae7b23b09c8108f16900dab42,41,1,1520.71,5.0,5.0,VIP_atypique,-1
361dc89b24a5dc808b2803a1ac33ff3f,133,1,1518.55,1.0,2.0,Atypique,-1
b11b06cfbbd108f99b4ffa44e865b1f9,276,1,1517.7,5.0,10.0,Atypique,-1
5b7b7009010e8dbf35aa64441cd01b25,172,1,1511.86,1.0,10.0,Atypique,-1
8e18da3436d8a163ab9540768a94b22d,336,1,1507.56,1.0,10.0,Atypique,-1
ef068814b087cac3c1bb6cea58c98480,137,1,1506.05,5.0,8.0,Atypique,-1
1003a1d72627f1a71f255e239aaa4bfd,111,1,1501.45,4.0,1.0,VIP_atypique,-1
fad1bbf902fbdf64f92f33d010ab8cb7,42,1,1500.19,1.0,6.0,VIP_atypique,-1
7fa6d33a71471ecc658fc9557bba75d9,219,1,1499.87,5.0,5.0,Atypique,-1
e7d3b17772a74209d76965c84d5b286d,55,1,1498.46,5.0,10.0,VIP_atypique,-1
f5ae59564b848fb10564d9fe4a478465,247,1,1493.45,4.0,10.0,Atypique,-1
58f887ad477318fadcf6a93a1e24c076,76,1,1490.53,4.0,1.0,VIP_atypique,-1
0f5f758216c397ef8237f5d1e236e9b8,302,1,1489.47,4.0,7.0,Atypique,-1
c6f70f6262d971489361b0d4fb0936ed,32,1,1488.59,4.0,1.0,VIP_atypique,-1
76cef8c0830232a6298b50d60153fb6c,300,1,1485.31,5.0,10.0,Atypique,-1
b248c92ec54199bedb1d603e0e6f98c6,190,2,1483.26,5.0,1.0,Atypique,-1
7a44821edf14b2b2ef3ffb2c6e837e5b,309,1,1482.42,5.0,4.0,Atypique,-1
9eca552063680b7cd2ed0e8aea002b21,231,1,1482.24,1.0,1.0,Atypique,-1
79e12483f9b14c3254db94bd137a4b70,23,1,1480.73,1.0,1.0,VIP_atypique,-1
fc360164eb368b0eb12c1d5eb2bf5e0d,301,1,1479.51,5.0,8.0,Atypique,-1
739209d88340a09d4f6d29cc809daa67,323,1,1479.51,5.0,10.0,Atypique,-1
5a0b87c34f674cb92d999d2a37096227,311,1,1479.51,5.0,5.0,Atypique,-1
4e5a10bd8f468ee5acc890961a2b7ce4,306,1,1479.51,3.0,8.0,Atypique,-1
ae06b0187a99aaeb5e845b9638936e7d,303,1,1479.51,5.0,8.0,Atypique,-1
4d402e51f4e8a128657c7ac78b59bfb2,236,1,1478.95,1.0,1.0,Atypique,-1
d3729a20d98aab032427c9d19d7cb7b9,22,1,1478.48,5.0,10.0,VIP_atypique,-1
012a218df8995d3ec3bb221828360c86,73,2,1478.48,3.5,5.5,VIP_atypique,-1
b35e7c1ee8ccbce232fad3bc996e6298,175,1,1478.45,5.0,10.0,Atypique,-1
4711348768db55c57a67aba080ead566,83,2,1478.1999999999998,5.0,5.5,VIP_atypique,-1
ce8c3a9189899cfa9882c8992bf2838f,246,1,1476.8,5.0,10.0,Atypique,-1
f85107d1dbc6b78bb1c784d5928c14c3,139,1,1476.07,5.0,10.0,Atypique,-1
f03553cc2a5d9a0d2b945ccf7f4c54bc,240,1,1475.08,5.0,5.0,Atypique,-1
886583680443fec2ba8b1426cc6facde,25,1,1474.76,5.0,8.0,VIP_atypique,-1
985e93167edfb07618a16a7b9c12c75b,242,1,1474.42,4.0,10.0,Atypique,-1
2be7d578854588f75b1922cf7627e1be,38,1,1472.47,2.0,10.0,VIP_atypique,-1
10dbffc4a798d018f58224da1162b90e,308,1,1471.51,5.0,15.0,Atypique,-1
c72e291ccf98df8df8bdc3fcadf64f35,318,1,1471.51,5.0,3.0,Atypique,-1
430f484aaec4eb059a1d074f4b0ef762,300,1,1471.51,5.0,8.0,Atypique,-1
acaf9c8dbadcef1c6ce123806c9e6c34,74,1,1468.45,5.0,6.0,VIP_atypique,-1
da1e7179b9c5a1494d78528cbcf05aa0,294,2,1467.87,3.0,4.0,Atypique,-1
2bca9b243e976aed908e12f74fb30370,288,1,1463.37,5.0,1.0,Atypique,-1
73685133e38f5b824324971c0274855a,113,1,1462.65,5.0,1.0,VIP_atypique,-1
77fa3678811c2abc56902a24273a4dbd,92,1,1458.51,5.0,8.0,VIP_atypique,-1
72eea0b98d06729e6d5f824b1b076d13,225,1,1453.3,1.0,6.0,Atypique,-1
297ec5afd18366f5ba27520cc4954151,109,3,1451.0,5.0,5.333333333333333,VIP_atypique,-1
fd03997c82649affc061d275ddf1f3d9,225,2,1447.02,5.0,10.0,Atypique,-1
3dc72442480b0d7485969ce3125d0256,269,1,1444.62,1.0,1.0,Atypique,-1
da9e0576ca0ecbb67dc3778628481caa,70,1,1442.79,2.0,1.0,VIP_atypique,-1
6e26bbeaa107ec34112c64e1ee31c0f5,239,2,1441.62,5.0,5.5,Atypique,-1
38a4f1deb45ca914dd13c73b41775d71,274,1,1440.1,1.0,24.0,Atypique,-1
a1a1c5083998a1ed55698a1b0d005def,124,1,1439.27,1.0,10.0,Atypique,-1
0fbad5f5683626b3c234ef751d2ff166,88,1,1437.64,5.0,10.0,VIP_atypique,-1
3422b60bce08b606582660acdcdaee7b,291,1,1437.15,4.0,2.0,Atypique,-1
aeb502c0c495c56ace2819cf6f9235f4,238,1,1437.1,5.0,4.0,Atypique,-1
ac6152d2a8d11ea64813c56676d73202,138,1,1436.84,4.0,8.0,Atypique,-1
78110b00006c6033e83ec0e79ade3081,234,1,1433.04,1.0,6.0,Atypique,-1
6899ba25b05f771af3ede719ef5c861f,102,1,1432.92,5.0,10.0,VIP_atypique,-1
a88cd5c40de7b2e386dddcdc5749e527,62,1,1431.63,5.0,1.0,VIP_atypique,-1
4f8f99500e6fc01d458cbc399f891cbf,94,1,1430.91,5.0,8.0,VIP_atypique,-1
0129d48dce554d95f641d01eaa88904a,167,1,1429.59,5.0,5.0,Atypique,-1
4897f0607bb084b7a12f7afeaaf30c08,127,1,1427.58,5.0,1.0,Atypique,-1
cb26f33c1b5055d997cc798dc94790d5,285,1,1427.25,5.0,7.0,Atypique,-1
97071ed6fb1ac261920c48a146e86c66,330,1,1427.04,5.0,1.0,Atypique,-1
c39144ea573bf91bb79650405c09a76d,43,1,1426.58,4.0,4.0,VIP_atypique,-1
774c075fecf66d485d49c837d03c71e9,246,1,1426.57,2.0,10.0,Atypique,-1
24e998dbc3458fe7b77b370e6d10ba57,272,1,1425.56,5.0,8.0,Atypique,-1
ad5dccfee30bc06e904e446616419ff4,270,1,1424.45,4.0,3.0,Atypique,-1
939550a2c0964d6ad3d9974d3e626d0c,82,1,1423.21,5.0,10.0,VIP_atypique,-1
6f692962aeac7cd4a868499095b24849,139,1,1418.86,1.0,1.0,Atypique,-1
ae5b077a7ba102a667a435d8bd3a24ec,53,1,1416.95,5.0,6.0,VIP_atypique,-1
5f49c05291e2c5b88dbe730e3c649c68,88,1,1416.41,3.0,10.0,VIP_atypique,-1
985289b5cb474a6e97bfe8c85f0aee74,321,1,1415.8,2.0,10.0,Atypique,-1
05eb062756e6d4358e72b1caf0ec22b1,112,1,1415.66,1.0,1.0,VIP_atypique,-1
a5934d510efd935a606ea73b93af950c,132,1,1415.66,5.0,8.0,Atypique,-1
79954dd2287a62e7d680548d0f2bce60,42,1,1414.7,5.0,10.0,VIP_atypique,-1
fb98136edc2c0f996bfad36a0c7e1306,124,1,1404.24,4.0,5.0,Atypique,-1
f0daba1cfcc18d5a3229e1a911313e3e,475,2,1398.18,4.5,5.5,Atypique,-1
d130666a33d3681209c5c752fe56ee10,305,1,1395.76,4.0,1.0,Atypique,-1
d409c5590a75603ae1fe24d66d5008c7,190,1,1394.77,5.0,7.0,Atypique,-1
fede1f9528a564c1a22bf64bb7085bd2,62,1,1392.37,5.0,4.0,VIP_atypique,-1
df030c3c1d42349bb0a40197e53316ab,302,1,1391.79,5.0,8.0,Atypique,-1
5d1fde9eb27149c695624f8bb84cf6f7,20,1,1391.39,5.0,1.0,VIP_atypique,-1
d3b0732fcd6b002c3ad8364802840125,45,1,1391.35,1.0,8.0,VIP_atypique,-1
12ee9e2cc00e2a5156a2d869b82938d8,46,1,1391.35,1.0,1.0,VIP_atypique,-1
f012b339d79831fed338ed7a1d256bca,131,1,1391.28,5.0,10.0,Atypique,-1
5e7e0be1ac6b95219cd8a74b42881f19,175,1,1391.13,5.0,1.0,Atypique,-1
4833d5607f30e40265ccdcb21b58b7ad,137,1,1391.13,5.0,8.0,Atypique,-1
91049771b745aa43500e4c82ed6a2241,42,1,1388.98,5.0,1.0,VIP_atypique,-1
97734fdca127fddcb5f92f841690c3f2,136,1,1388.68,5.0,12.0,Atypique,-1
37b1b1515c5f1c4a06510269d5a36a4e,66,1,1388.43,5.0,10.0,VIP_atypique,-1
5f2f6fba74de007241fedfc485b72ba7,145,1,1388.3,5.0,8.0,Atypique,-1
64b97e6d3c070dd372d6310ff2c632f7,293,1,1384.74,4.0,8.0,Atypique,-1
cc073557e57ba3526798e69697e37db3,303,1,1381.87,5.0,10.0,Atypique,-1
4a22982d15a6758ba7a93495769dd490,261,1,1381.83,5.0,12.0,Atypique,-1
1f98d2384ff7a372e6a2d3bb75cbcd54,90,2,1381.41,1.0,1.0,VIP_atypique,-1
bc45674ff2e33eeabf20e6eb7accc4a5,256,1,1378.79,5.0,5.0,Atypique,-1
3f9bb1cc786f6a4ecfd6b3d868d39357,9,1,1377.99,5.0,8.0,VIP_atypique,-1
d1b6bbb5ce2d0d1b5e5aed73482ede19,307,1,1373.83,5.0,10.0,Atypique,-1
c1eed380c5284f6d86f7263653ef215f,302,1,1373.83,5.0,1.0,Atypique,-1
920bd0e1c74c42bec2303941fc03374c,305,1,1373.83,4.0,10.0,Atypique,-1
cb1c3c27a1cb278c594f7dc5adba5b3b,29,1,1372.22,5.0,1.0,VIP_atypique,-1
0820b88e46f48599042bd627fe954b66,48,1,1372.1,5.0,8.0,VIP_atypique,-1
ecf7874aa8a2586adf6ca37fab21ecc2,106,1,1371.88,2.0,10.0,VIP_atypique,-1
5a050b063ed2697381b449b2ff7b422e,36,1,1370.41,5.0,10.0,VIP_atypique,-1
f64f5e0a84f83461a94633f89a0dc10e,323,1,1370.26,5.0,10.0,Atypique,-1
4bdaaab3c645dd18eed3c3bb8ddcd6cf,209,1,1369.63,1.0,4.0,Atypique,-1
8be5c6cc1011c8a882d3bac857955b3d,187,1,1368.87,5.0,10.0,Atypique,-1
35b887857d9e7902094a37e9f2e51796,142,1,1368.11,4.0,10.0,Atypique,-1
1810e538a85f28a974dca2ad08da3c62,27,1,1367.75,5.0,4.0,VIP_atypique,-1
6dbe8af63482be15d8b0ec1b9dd31a29,224,1,1362.37,5.0,8.0,Atypique,-1
1159db37e256a4e27f777ebd08b4da05,74,1,1359.47,5.0,8.0,VIP_atypique,-1
aa4e2575d36a7b89546ca2e4087e9396,279,1,1359.4,4.0,6.0,Atypique,-1
58cb2f5bcf3fb5994bbf852e86978047,274,1,1354.09,4.0,10.0,Atypique,-1
6c749436fe7ecef4596739d31d1d8e63,237,1,1354.06,2.0,6.0,Atypique,-1
2750ea8eaed9066e36245a18802eac17,17,1,1353.28,3.0,1.0,VIP_atypique,-1
96e91c0dba30f7ff60c9acd47677c248,43,1,1351.44,4.0,1.0,VIP_atypique,-1
0a247a228e8d48fc8afbc28c2e8c1691,284,1,1351.03,5.0,1.0,Atypique,-1
7e6b73ca13a846a38c86885e98a63ada,97,1,1349.16,5.0,10.0,VIP_atypique,-1
d687c16dcf223790dd97278b2cdbe240,211,1,1349.05,4.0,8.0,Atypique,-1
3732057b80d20e5cb53b859b7bc57a78,203,1,1348.66,5.0,10.0,Atypique,-1
6976991546a290faff14b82abaa65779,256,1,1344.82,1.0,8.0,Atypique,-1
74436a334d42f9516826a7c3c6d5b226,47,1,1343.44,5.0,10.0,VIP_atypique,-1
46d2e80a1ca0ee7a62db0ab302e8b4b7,8,1,1342.63,5.0,6.0,VIP_atypique,-1
d95e736f831986871d6bb98ff914e9a9,15,1,1342.63,5.0,10.0,VIP_atypique,-1
63923c0ec5cbc6893736efc26df5767e,23,1,1342.03,5.0,3.0,VIP_atypique,-1
fb71ed60806ae68abb00194fa02647a4,16,1,1341.26,2.0,1.0,VIP_atypique,-1
fc1266d06a97ca5314f0b3d4def53a5d,279,1,1334.28,5.0,2.0,Atypique,-1
217292034a9e98acdd21d0642afc64e5,219,1,1334.03,5.0,10.0,Atypique,-1
af53f59538b3c60899f492ca03b8c85d,273,1,1333.25,5.0,10.0,Atypique,-1
d16000272660a1fef81482ad75ba572a,201,1,1333.25,5.0,10.0,Atypique,-1
95a0e14dee86eb0eeec5263fe5fca796,92,1,1330.88,5.0,8.0,VIP_atypique,-1
f3b7aaba2ec5e60963dfe3bf537a54e0,71,1,1330.2,5.0,1.0,VIP_atypique,-1
a9ac0830ef6d1cff282fe04077d56021,87,1,1327.72,4.0,8.0,VIP_atypique,-1
408604325b96735d6dbed039246efd64,10,1,1326.85,5.0,2.0,VIP_atypique,-1
6ca64aa28917ec5f253c90fda7032b6c,15,1,1326.85,4.0,8.0,VIP_atypique,-1
362135e70ef2c6d5b1d551723523f78d,182,1,1325.44,5.0,8.0,Atypique,-1
b9aad088d2ce9501d59cae5754b67226,268,1,1325.44,1.0,8.0,Atypique,-1
0fe9114129c81c945c319dc5af0ed961,159,1,1322.97,3.0,8.0,Atypique,-1
de4e3ce43bd5085fe445e08c68b950f5,158,1,1322.97,2.0,8.0,Atypique,-1
08285c6499b42230cd7a9e5bd0242164,86,1,1322.69,4.0,6.0,VIP_atypique,-1
a56df37f1251ec47d5ad53dab3043f38,70,2,1321.63,3.0,8.0,VIP_atypique,-1
06b77fff2cc4b645c3fcce45c57fa9b1,145,1,1321.0,5.0,10.0,Atypique,-1
f25d770c0aae2cfe4f2538f144a15b59,105,1,1319.32,5.0,1.0,VIP_atypique,-1
63ebabf91afda8d43e0f6412fcfe6bf1,9,1,1318.06,5.0,1.0,VIP_atypique,-1
ce062bc310d6e7ef233195118e090f1e,102,1,1317.04,5.0,8.0,VIP_atypique,-1
f9172a6495d46451776be8bc8e46032d,150,1,1316.14,2.0,10.0,Atypique,-1
1c2214f2e89df8198bc28e21bb723dbc,160,1,1314.95,5.0,5.0,Atypique,-1
f384b670963f2cf3ff4909da5a5c93e1,142,1,1314.86,5.0,1.0,Atypique,-1
c70dfb293b08af5444cf2cf527b8836c,21,1,1312.67,5.0,1.0,VIP_atypique,-1
dee18b46b57c871840488ddcc81f1ce4,4,1,1312.67,5.0,10.0,VIP_atypique,-1
e3b3b57caa0974d93ed5218dde2ff4b3,114,1,1311.46,4.0,2.0,VIP_atypique,-1
0bee4ef1025816711bd8c531720da011,99,1,1310.95,4.0,10.0,VIP_atypique,-1
c27fe69be20acb0c44a690e39d19ec07,99,1,1310.95,3.0,10.0,VIP_atypique,-1
35356c16fae0b391a145686820926bdd,223,1,1310.23,5.0,4.0,Atypique,-1
064fb6f70338688d1372235d95d92ff7,111,1,1308.18,2.0,10.0,VIP_atypique,-1
4ad7e8137a8f2299cceb563ab66e0317,112,1,1305.51,5.0,7.0,VIP_atypique,-1
21bde4e982c4681021edabb899bcebfe,255,2,1304.36,3.5,6.5,Atypique,-1
91c54819f9e5ef20191322ccff6ee282,188,1,1303.5,5.0,4.0,Atypique,-1
84b6060d044cc7456db328c95b75ffcf,93,1,1301.01,5.0,1.0,VIP_atypique,-1
12ab9334b1240d6d037f2b0102a49571,259,2,1297.47,1.0,1.0,Atypique,-1
4e1cce07cd5937c69dacac3c8b13d965,30,3,1294.6,4.0,6.0,VIP_atypique,-1
3b74d8b3502e3c66e17463cafb35b89f,37,1,1294.26,5.0,10.0,VIP_atypique,-1
ecdbc4bf2201c807294c7d8c4b777032,316,2,1294.09,5.0,4.5,Atypique,-1
38d92612568ca6e3d6b478e5fb004a6f,167,1,1293.26,1.0,10.0,Atypique,-1
3ab2f8203c5f8d73a1260109eb82eb20,17,1,1291.39,4.0,4.0,VIP_atypique,-1
d33979cbff02d251c453e1b7daf00d84,33,1,1291.39,5.0,1.0,VIP_atypique,-1
d387ea85dc301a91740e31360d355686,93,3,1290.88,5.0,2.6666666666666665,VIP_atypique,-1
d5174582d64f45f60fb275eb5e4e085a,184,1,1290.32,1.0,6.0,Atypique,-1
778a607e77be028910e557f6f608611d,234,1,1289.5,4.0,1.0,Atypique,-1
2592789c0e70f4d2af39afae4dd431ec,282,1,1289.0,2.0,1.0,Atypique,-1
9bd3091ad5fac62f6389eacf9af4c571,111,1,1288.74,5.0,8.0,VIP_atypique,-1
6bc964ef3bd0be200b241a1910bed144,59,1,1284.78,3.0,10.0,VIP_atypique,-1
a6d07e9af5c1a10994f572c37b3cac59,61,1,1281.12,5.0,1.0,VIP_atypique,-1
152dc3cb53d3e3bb539500342e37f3b2,54,1,1281.12,5.0,8.0,VIP_atypique,-1
401da002e87b8f5700cb44af044ca0bc,262,1,1279.1,5.0,10.0,Atypique,-1
d132b863416f85f2abb1a988ca05dd12,39,3,1276.52,5.0,2.0,VIP_atypique,-1
dff33bfc45ae0becc55ce9b50acd4073,191,2,1275.77,2.5,1.0,Atypique,-1
3c08208c1c33f579bd243d16e095d762,106,1,1275.39,5.0,2.0,VIP_atypique,-1
1a7928a944f6c13daa6174dee2c6bd30,277,1,1274.51,5.0,8.0,Atypique,-1
5457ae2c352c18e3bf5cba68301d96a8,34,2,1274.03,4.0,2.0,VIP_atypique,-1
797dfdfe7186f9a2d613ae341c170713,131,1,1272.76,5.0,10.0,Atypique,-1
5ef749f2915e7196dba56703be6d9eaf,10,1,1272.67,5.0,10.0,VIP_atypique,-1
415ac2824b13b33c13d9d0180050cb6f,83,1,1270.7,5.0,10.0,VIP_atypique,-1
f937a59ce3711b1cf5bcb7491fadae10,83,1,1269.5,4.0,10.0,VIP_atypique,-1
e35b2a3c980b6e0fc66c66b8e1122e93,175,2,1267.2,3.5,1.0,Atypique,-1
fdfc9e2e8e67be832f8ef6ca4e0f2be7,157,1,1264.17,2.0,1.0,Atypique,-1
7249013c9e600dd351fbb2c074d85c6b,21,1,1260.65,4.0,8.0,VIP_atypique,-1
3246cc1ffb8b0e719e5ba4db0443185d,118,1,1259.04,5.0,5.0,Atypique,-1
b1324928500c7eb187957630199b6113,165,1,1258.73,1.0,2.0,Atypique,-1
2de3c52d71a127ef29e31067f8216447,232,1,1257.96,4.0,1.0,Atypique,-1
eb53ee675b0c79d66e25fce46957e1fe,310,1,1257.82,5.0,8.0,Atypique,-1
7e0516b486e92ed3f3afdd6d1276cfbd,19,1,1255.71,5.0,10.0,VIP_atypique,-1
6940ba069c2c25350ea9e059b35d7d23,133,1,1255.43,5.0,10.0,Atypique,-1
33176de67c05eeed870fd49f234387a0,86,3,1254.01,2.333333333333333,1.0,VIP_atypique,-1
e015ce18751465bc79eeabbe3f0064d5,24,1,1253.03,5.0,10.0,VIP_atypique,-1
7205d0e91463af8c4d0fb5a7ac8b6487,151,1,1251.44,4.0,10.0,Atypique,-1
648c4c2cefed3d28d6af80b6ddbd7563,147,1,1251.02,4.0,4.0,Atypique,-1
cbd08b04b3f301152b7570da5e9c8cc4,347,3,1249.87,4.666666666666667,1.0,Atypique,-1
6130b2b1b5ad417bf024f4fd8b7e5054,61,1,1247.96,4.0,10.0,VIP_atypique,-1
b045295488236fa73d8d9c37dc4b03e7,351,2,1247.13,3.5,1.0,Atypique,-1
37bc3d463e2a0024012a7fa587597a3c,134,1,1246.97,4.0,1.0,Atypique,-1
0af81771d11ef9e0807a929428f9558d,179,1,1246.9,5.0,10.0,Atypique,-1
e4f9bcad0c607f8793a0cd5943d11dd4,162,1,1245.09,1.0,8.0,Atypique,-1
949a5efc8cd62cbe3888026bd0ddd1f6,99,1,1244.74,1.0,1.0,VIP_atypique,-1
af8569990cc48ad6c010776bf9c3986a,127,1,1244.12,5.0,1.0,Atypique,-1
33de26d1fafbfd4945eb586f7136efe6,281,1,1242.57,5.0,1.0,Atypique,-1
ca6d9bc2e717c2a0aa19d77a3bfa5398,419,2,1237.39,1.0,8.0,Atypique,-1
f34cd7fd85a1f8baff886edf09567be3,340,4,1236.76,5.0,5.0,Atypique,-1
3f06fda2dc41472d9b29a76ab8321006,281,1,1234.62,5.0,10.0,Atypique,-1
95295e9cda1d086d82030c9485f14c74,299,1,1234.62,5.0,1.0,Atypique,-1
e3ec2f7923b9043340423af694cb6c81,80,1,1234.15,5.0,6.0,VIP_atypique,-1
311787523e8a6ac3c3edc54c301c3a52,109,1,1231.52,4.0,1.0,VIP_atypique,-1
32c8b7929168aeff057dcb2255a3dedf,311,1,1230.2,3.0,10.0,Atypique,-1
09e9991c50513a303a2da26619870d7f,232,1,1230.0,1.0,1.0,Atypique,-1
87bbba8720d775549bec72aaec36ff19,303,1,1229.19,5.0,10.0,Atypique,-1
2e9e0d2396e2ed1a9b9180a1e8300cfd,145,1,1228.03,5.0,2.0,Atypique,-1
aaa32d09fdb08f6c25a8a39679fddb70,173,1,1226.18,4.0,8.0,Atypique,-1
f62c860473cbb51bca3cac597d7b4d27,170,1,1225.99,5.0,9.0,Atypique,-1
e271fa40aa8fea4e0f304b3768b65d6a,112,2,1225.08,4.0,4.5,VIP_atypique,-1
e557f27be2ff15a34d71e2932d83bea0,297,1,1224.06,5.0,1.0,Atypique,-1
c27b3b31889d6298101191434c42b44d,255,1,1224.04,5.0,10.0,Atypique,-1
32cb21bc086b7b1b26c8d8a6cf2d35c5,308,1,1223.7,3.0,6.0,Atypique,-1
f33baa86aa2c92e4af383e14b42913ce,57,1,1223.6,5.0,5.0,VIP_atypique,-1
76265a1cb8a13604fda3632daf9db6c7,262,1,1223.06,5.0,8.0,Atypique,-1
614020cc1e7dc4f8a5fd38ad06bf6cbb,264,1,1222.94,5.0,10.0,Atypique,-1
e876149e8061c041c42de31b4b74da37,210,1,1222.8,5.0,5.0,Atypique,-1
e403044f5e830582e39dec1f4aefcf56,16,1,1222.46,1.0,8.0,VIP_atypique,-1
9d12af31b368c64151ba9f2177d4ea2f,182,1,1222.15,5.0,8.0,Atypique,-1
05292bc3f6db7fd79133285a32a82d53,170,1,1221.39,5.0,10.0,Atypique,-1
32d935537fb268d349d5d14d7e778a2d,166,1,1221.39,4.0,1.0,Atypique,-1
1494a353bdaf53ecc67c37956a57d929,149,1,1221.39,5.0,1.0,Atypique,-1
8733d5194de65480195c9afdc3bf8881,39,1,1221.28,5.0,10.0,VIP_atypique,-1
a1382f97cb0cf468fc4f3f63e88d1542,285,1,1220.73,5.0,10.0,Atypique,-1
653301d19e839ce1441415f656244435,256,1,1220.64,5.0,2.0,Atypique,-1
4644f1b187e390a08b4c66fb16c91364,167,2,1219.32,3.0,1.5,Atypique,-1
aaedf12224e003d5c349202461059c8b,175,1,1218.34,1.0,10.0,Atypique,-1
d847d66f1135608cc13cb31f967f902f,73,1,1215.42,5.0,1.0,VIP_atypique,-1
a5afb1cd8d3b8126d2d39a7a29880c09,64,2,1215.15,5.0,1.0,VIP_atypique,-1
3442a61b2d5bfd9d605d6943701ad650,157,2,1214.78,1.0,5.0,Atypique,-1
ed9d56556693e0497814d1ff8607179d,56,1,1214.65,3.0,8.0,VIP_atypique,-1
e36d108281c19ba00d15de8880a51b69,34,1,1210.62,5.0,10.0,VIP_atypique,-1
5fe66773a91813adf33a391762abca74,230,1,1206.34,5.0,10.0,Atypique,-1
a35a5dd77ca1643b8f45340f5cd94606,111,1,1205.79,3.0,4.0,VIP_atypique,-1
c4c35b9d3d1e2564334d3154ff7d28a5,28,1,1203.68,1.0,10.0,VIP_atypique,-1
44fe005d35d016299a6e515c312c292a,121,1,1201.55,5.0,1.0,Atypique,-1
7fe33c78f78af66702aa8acdd82ffb55,190,1,1201.08,5.0,1.0,Atypique,-1
f9530f49c87c33af8b3ac5300b550d95,112,1,1198.89,5.0,4.0,VIP_atypique,-1
143b3bef03194ac68037506e6fac66a4,345,1,1196.78,2.0,1.0,Atypique,-1
6bb535b0906b43e0041916897667aeed,346,3,1195.23,3.6666666666666665,8.666666666666666,Atypique,-1
0ec5bddf9b389fa7c737a2db61b6577d,272,1,1194.38,1.0,24.0,Atypique,-1
8f90c831457ba0cf3172a739494f5640,282,1,1192.04,5.0,5.0,Atypique,-1
2846c0c6219403dd2c92c53ffa41453b,226,1,1191.48,2.0,6.0,Atypique,-1
4c4b5dc90eb4e33188153ca3e7999f92,144,2,1189.34,3.5,7.5,Atypique,-1
e246473a236ca29747182e7986dbdb7a,211,2,1186.58,2.5,1.0,Atypique,-1
9192e3c1a19dff9d0fd083d2d1a08398,331,1,1185.58,5.0,10.0,Atypique,-1
d2ecc28fac1b377eefe7b209a895626a,268,2,1183.46,5.0,7.5,Atypique,-1
37d2bd687b1dbd293de12633b9160f3a,84,1,1180.51,5.0,10.0,VIP_atypique,-1
eeca0a04eb9335415403230a0724d062,159,1,1175.58,4.0,8.0,Atypique,-1
b9467743ef3bdb1e53f18199f809ed1c,135,1,1175.58,5.0,5.0,Atypique,-1
dcf5ec1c1ed0ae75ec58cd522d210a0f,238,1,1173.84,4.0,8.0,Atypique,-1
45df9701a19ffdd972ae2c39b0d10edc,230,1,1173.84,5.0,8.0,Atypique,-1
aada65f37d70fd659662a2fdc9b5ce45,178,1,1173.56,1.0,3.0,Atypique,-1
8b4870d5e710991db0eb07f29084b00f,30,1,1173.11,4.0,4.0,VIP_atypique,-1
3e43e6105506432c953e165fb2acf44c,183,9,1172.66,2.7777777777777777,7.111111111111111,Atypique,-1
582af3879be5c1f566b1fbae2cd0e547,279,1,1172.45,5.0,6.0,Atypique,-1
9a333bab1b87584cfde9ecc05b7aa668,265,1,1172.45,5.0,8.0,Atypique,-1
5193199e9fa14917b155ca22087f1ca0,214,1,1172.45,1.0,8.0,Atypique,-1
